0.0452,23.9557,-0.144632,1.52577,-0.00329225
0.0453,23.9281,-0.144951,1.52816,-0.00330678
0.0454,23.9006,-0.14527,1.53054,-0.00332134
0.0455,23.8731,-0.14559,1.53293,-0.00333593
0.0456,23.8458,-0.145909,1.53531,-0.00335055
0.0457,23.8184,-0.146228,1.53769,-0.00336521
0.0458,23.7912,-0.146547,1.54007,-0.00337989
0.0459,23.764,-0.146867,1.54244,-0.00339461
0.046,23.7368,-0.147186,1.54481,-0.00340936
0.0461,23.7098,-0.147505,1.54718,-0.00342415
0.0462,23.6828,-0.147825,1.54955,-0.00343896
0.0463,23.6558,-0.148144,1.55191,-0.00345381
0.0464,23.6289,-0.148463,1.55427,-0.00346869
0.0465,23.6021,-0.148782,1.55663,-0.0034836
0.0466,23.5753,-0.149102,1.55898,-0.00349854
0.0467,23.5486,-0.149421,1.56133,-0.00351352
0.0468,23.522,-0.14974,1.56368,-0.00352852
0.0469,23.4954,-0.150059,1.56603,-0.00354356
0.047,23.4689,-0.150378,1.56837,-0.00355863
0.0471,23.4424,-0.150698,1.57072,-0.00357373
0.0472,23.416,-0.151017,1.57306,-0.00358887
0.0473,23.3896,-0.151336,1.57539,-0.00360404
0.0474,23.3634,-0.151655,1.57773,-0.00361923
0.0475,23.3371,-0.151975,1.58006,-0.00363446
0.0476,23.311,-0.152294,1.58239,-0.00364973
0.0477,23.2848,-0.152613,1.58471,-0.00366502
0.0478,23.2588,-0.152932,1.58703,-0.00368035
0.0479,23.2328,-0.153251,1.58936,-0.0036957
0.048,23.2069,-0.153571,1.59167,-0.00371109
0.0481,23.181,-0.15389,1.59399,-0.00372652
0.0482,23.1552,-0.154209,1.5963,-0.00374197
0.0483,23.1294,-0.154528,1.59861,-0.00375745
0.0484,23.1037,-0.154847,1.60092,-0.00377297
0.0485,23.078,-0.155166,1.60323,-0.00378852
0.0486,23.0524,-0.155486,1.60553,-0.0038041
0.0487,23.0269,-0.155805,1.60783,-0.00381972
